Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Mitchell Hannan,Bulldogs,2,5.0,3.0,8.0,2.0,1.5,0.5,0.0,2.0,1.0,0.0,4.5,3.5,6.5,81.25,1.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,110.0,3.5,1.5,1.0,0.0,70.5
Elliott Himmelberg,Crows,2,5.0,4.5,9.5,3.5,0.0,1.0,1.5,2.5,2.0,0.5,2.5,7.5,6.0,63.16,2.5,0.0,1.5,1.0,0.5,0.5,0.0,1.0,0.0,175.0,4.0,2.0,1.0,0.5,92.0
Alex Keath,Bulldogs,2,5.0,2.5,7.5,1.5,0.0,0.0,1.5,0.0,0.0,0.0,6.0,2.5,5.0,66.67,0.0,0.5,0.0,0.0,0.0,0.0,4.0,5.5,0.0,140.5,1.0,1.5,6.0,0.0,97.0
Scott Lycett,Power,2,5.0,8.0,13.0,3.0,0.5,0.0,1.5,22.5,3.0,0.0,7.5,5.0,9.0,69.23,3.5,0.5,0.0,5.0,2.0,3.0,0.0,2.0,0.5,124.0,3.0,2.5,2.0,0.0,79.0
Beau McCreery,Magpies,2,5.0,6.0,11.0,1.5,1.5,0.0,5.5,0.0,2.0,0.5,5.0,6.0,9.0,81.82,2.0,0.0,0.5,1.5,0.0,1.5,0.0,2.5,0.0,184.0,6.0,2.5,1.5,2.5,65.0
Toby Nankervis,Tigers,2,5.0,9.0,14.0,1.5,0.5,0.0,3.0,21.5,0.0,0.0,8.0,5.5,8.0,57.14,5.0,0.0,0.0,3.0,1.5,1.5,1.0,3.0,0.0,115.0,4.5,3.0,2.0,0.5,70.0
Matt Owies,Blues,2,5.0,5.0,10.0,3.0,0.5,1.0,2.0,0.0,2.5,1.5,4.0,5.0,7.5,75.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,139.0,4.0,1.0,1.5,1.0,72.0
Laitham Vandermeer,Bulldogs,2,5.0,9.0,14.0,2.5,0.0,0.0,1.5,0.0,2.0,1.5,6.0,7.5,9.5,67.86,3.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,134.5,2.5,4.5,2.0,0.0,76.0
Tom De Koning,Blues,2,4.5,3.0,7.5,2.5,0.0,1.0,2.0,9.0,1.5,0.5,6.5,1.0,2.0,26.67,1.5,2.0,0.5,1.5,1.0,0.5,0.0,2.0,0.0,93.0,4.5,0.0,0.5,0.5,75.5
Michael Frederick,Dockers,2,4.5,2.5,7.0,2.5,0.5,1.0,2.0,0.0,1.0,0.5,2.5,4.5,4.5,64.29,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,111.0,2.0,1.5,0.5,0.5,81.0
Josh Gibcus,Tigers,2,4.5,5.5,10.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.0,9.0,90.0,1.5,0.5,0.0,0.0,0.0,0.0,4.5,6.0,0.0,176.5,2.0,1.0,2.5,0.0,80.5
Reilly O'Brien,Crows,2,4.5,8.5,13.0,2.0,0.0,1.0,3.0,27.0,1.5,0.0,8.5,5.0,9.0,69.23,1.0,1.0,0.5,3.0,1.5,1.5,0.5,3.0,0.0,73.0,4.0,1.0,2.0,1.0,84.0
Esava Ratugolea,Cats,2,4.5,3.0,7.5,2.5,0.0,0.0,2.0,5.0,1.0,0.0,3.5,4.0,5.0,66.67,2.0,0.5,0.5,1.0,1.0,0.0,1.0,1.5,0.0,105.5,1.0,3.0,2.0,1.0,77.0
Connor Rozee,Power,2,4.5,4.5,9.0,1.5,1.0,1.0,1.5,0.0,1.5,0.0,3.5,5.5,7.0,77.78,4.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,140.5,4.0,4.5,1.0,0.5,78.5
Michael Walters,Dockers,2,4.5,3.0,7.5,2.5,0.5,0.5,2.5,0.0,3.0,0.5,2.5,5.5,4.0,53.33,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,107.5,2.0,3.5,0.5,1.0,82.5
Nakia Cockatoo,Lions,2,4.0,4.5,8.5,2.5,0.5,0.0,4.0,0.0,2.0,1.0,5.0,4.0,7.0,82.35,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,150.0,3.5,0.5,0.5,1.5,68.0
Jack Henry,Cats,2,4.0,4.0,8.0,2.5,0.0,0.0,1.5,0.0,0.0,0.0,1.0,6.5,7.0,87.5,1.5,0.0,0.0,0.0,0.0,0.0,1.5,4.5,0.0,27.0,1.5,0.5,2.0,0.0,97.0
Logan McDonald,Swans,2,4.0,1.5,5.5,3.0,0.0,0.5,0.5,0.0,0.5,0.0,1.5,4.0,3.0,54.55,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,46.0,1.5,2.5,1.0,0.5,69.5
Jackson Mead,Power,2,4.0,4.0,8.0,1.5,0.0,0.0,2.0,0.0,1.5,0.5,2.5,5.5,6.0,75.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,2.0,0.0,82.5,2.0,1.5,1.0,0.0,51.0
Bailey Williams,Eagles,2,4.0,4.0,8.0,1.0,0.5,0.5,2.0,10.5,2.0,0.0,5.5,3.0,5.5,68.75,1.0,0.5,0.5,1.5,0.5,1.0,0.0,4.5,0.0,132.0,2.5,2.0,2.0,0.0,65.5
Zaine Cordy,Bulldogs,2,3.5,3.5,7.0,2.0,0.0,0.0,3.0,0.5,0.5,0.5,4.0,3.5,6.5,92.86,2.5,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,102.0,0.5,1.5,3.0,0.5,87.5
Charlie Lazzaro,Kangaroos,2,3.5,5.0,8.5,4.0,0.0,0.5,2.0,0.0,2.0,0.0,3.0,6.0,6.0,70.59,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,98.0,2.5,2.0,1.5,1.5,68.5
Lloyd Meek,Dockers,2,3.5,6.5,10.0,3.0,0.5,0.0,3.0,24.0,0.5,0.0,3.0,7.5,9.0,90.0,2.5,0.5,0.5,1.5,0.0,1.5,0.5,8.0,0.0,92.5,5.0,1.0,1.0,0.5,80.5
Ivan Soldo,Tigers,2,3.5,3.5,7.0,1.5,1.0,0.0,0.5,9.0,1.5,0.5,4.5,2.5,6.0,85.71,2.5,0.5,1.0,3.0,1.5,1.5,0.0,1.5,0.0,91.5,3.5,1.0,1.0,0.0,61.0
Sam Switkowski,Dockers,2,3.5,14.0,17.5,0.5,0.5,0.5,5.0,0.0,1.5,0.5,9.5,8.5,14.5,82.86,1.5,0.0,0.0,2.0,0.5,1.5,0.0,1.5,2.0,135.5,5.0,2.0,1.0,2.0,80.0
Robbie Tarrant,Tigers,2,3.5,6.0,9.5,2.5,0.0,0.0,1.0,0.0,0.0,0.0,3.5,5.5,6.0,63.16,2.5,0.0,0.0,0.0,0.0,0.0,2.0,8.5,0.0,138.0,1.0,3.0,5.0,0.0,89.5
Jake Aarts,Tigers,2,3.0,6.5,9.5,1.0,0.5,0.5,1.5,0.0,0.0,0.0,5.0,5.0,7.5,78.95,2.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,125.5,4.0,2.5,3.5,0.0,48.0
Callum Ah Chee,Lions,2,3.0,6.5,9.5,1.5,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,7.5,78.95,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,87.0,2.0,1.0,4.0,0.0,71.0
Caleb Graham,Suns,2,3.0,2.5,5.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,2.0,3.5,4.5,81.82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,82.0,0.0,1.0,2.5,0.0,78.0
Todd Marshall,Power,2,3.0,1.0,4.0,2.0,0.5,0.0,2.0,0.0,0.5,0.0,2.0,2.0,1.5,37.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,2.5,0.0,69.0,1.0,1.0,0.0,0.5,84.0
Ned Reeves,Hawks,2,3.0,3.5,6.5,2.0,0.0,0.0,2.0,30.0,1.0,0.0,4.0,3.0,4.5,69.23,3.5,0.5,0.0,1.5,1.0,0.5,1.0,2.5,0.0,80.0,2.0,1.5,1.5,0.5,70.0
Harry Sharp,Lions,2,3.0,1.0,4.0,0.5,0.0,0.0,1.5,0.0,1.0,0.0,2.0,2.5,3.0,75.0,0.5,0.0,0.0,0.5,0.0,0.5,1.5,0.5,0.0,80.0,1.5,0.5,1.0,0.5,45.5
Tyler Brown,Magpies,2,2.5,6.0,8.5,0.5,0.0,0.0,3.5,0.0,1.0,0.5,4.0,4.5,5.5,64.71,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,1.0,2.0,1.0,0.0,60.0
Marc Pittonet,Blues,2,2.5,10.0,12.5,2.5,0.0,0.5,0.5,23.5,0.5,0.0,8.5,4.5,10.5,84.0,4.0,0.5,0.0,4.5,2.0,2.5,0.0,2.5,0.0,25.0,6.5,0.5,2.5,0.0,84.0
Jake Soligo,Crows,2,2.5,1.0,3.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,3.0,0.5,2.0,57.14,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,85.5,2.0,1.0,0.5,0.5,37.0
