Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Andrew Gaff,West Coast,22,19.86,12.05,31.91,6.41,0.14,0.05,2.36,0.0,4.23,0.59,9.14,22.09,22.5,70.51,3.32,0.14,0.18,4.27,1.0,3.27,2.55,0.68,0.68,445.68,5.23,5.86,4.09,0.09,87.05
Jake Lloyd,Sydney,22,19.59,11.18,30.77,6.18,0.14,0.18,1.73,0.0,1.77,0.23,4.82,19.86,25.27,82.13,2.23,0.14,0.18,0.64,0.09,0.55,7.18,1.86,0.45,526.64,5.09,4.95,4.55,0.05,89.14
Thomas Stewart,Geelong,25,18.92,4.28,23.2,7.4,0.0,0.08,1.72,0.0,1.52,0.2,4.76,13.04,18.92,81.55,2.48,0.4,0.08,0.36,0.0,0.36,8.08,3.4,0.2,506.8,2.64,4.4,6.76,0.08,84.64
Shannon Hurn,West Coast,21,18.38,4.95,23.33,7.33,0.0,0.1,1.43,0.0,1.38,0.14,5.29,13.05,20.14,86.33,2.29,0.76,0.0,0.29,0.0,0.29,6.43,3.24,0.33,411.05,2.9,3.67,7.71,0.0,83.52
Daniel Rich,Brisbane,24,18.0,4.5,22.5,5.71,0.17,0.17,2.0,0.0,3.25,0.25,5.62,13.21,18.42,81.87,2.54,0.38,0.08,1.29,0.08,1.21,6.46,2.46,0.12,525.58,3.79,3.96,6.08,0.0,84.96
Bradley Hill,Fremantle,22,17.82,7.27,25.09,3.68,0.27,0.36,2.27,0.0,4.27,0.68,5.23,19.05,16.73,66.68,3.27,0.09,0.41,1.86,0.5,1.36,2.73,0.82,1.09,477.91,6.0,5.32,2.5,0.18,86.77
Zachary Williams,GWS,24,17.33,6.33,23.67,5.12,0.21,0.12,3.12,0.0,2.96,0.29,8.92,14.04,17.38,73.43,3.0,0.29,0.08,2.83,0.88,1.96,4.25,1.83,0.75,468.38,4.71,4.08,6.04,0.21,75.96
Caleb Daniel,Western Bulldogs,17,17.29,9.24,26.53,3.94,0.06,0.0,3.12,0.0,2.12,0.12,6.41,15.59,21.18,79.83,3.12,0.18,0.0,1.0,0.06,0.94,5.94,2.41,0.76,438.35,4.65,5.12,6.76,0.0,84.24
Luke Shuey,West Coast,24,17.0,9.96,26.96,3.38,0.33,0.08,5.38,0.0,5.33,0.54,10.96,15.5,17.75,65.84,4.46,0.0,0.08,6.5,2.17,4.33,2.21,2.33,0.38,431.83,5.46,6.21,2.96,0.54,79.5
Lachie Whitfield,GWS,19,16.95,10.11,27.05,7.68,0.58,0.37,2.79,0.0,3.58,0.42,7.16,18.74,19.74,72.98,2.58,0.05,0.53,3.32,0.63,2.68,3.42,1.0,0.47,466.26,6.26,5.0,3.05,0.47,84.53
Dayne Zorko,Brisbane,24,16.83,5.5,22.33,3.92,0.96,0.79,6.67,0.0,6.71,0.92,10.12,12.29,14.21,63.64,4.08,0.04,0.5,4.08,1.33,2.75,1.12,1.54,0.54,520.04,6.54,4.92,3.0,2.0,83.33
Christian Salem,Melbourne,20,16.7,7.4,24.1,4.65,0.0,0.1,3.0,0.0,1.65,0.2,7.25,13.6,17.6,73.03,3.05,0.2,0.0,1.1,0.15,0.95,5.0,2.2,0.45,400.45,3.35,4.2,5.3,0.15,85.15
Stephen Coniglio,GWS,15,16.6,10.0,26.6,4.27,1.0,0.4,4.0,0.0,3.93,0.67,9.8,16.4,17.13,64.4,3.4,0.33,0.67,5.13,2.27,2.87,1.4,0.53,0.47,364.27,6.27,4.47,2.0,0.87,79.6
Tim Taranto,GWS,26,16.54,11.15,27.69,4.62,0.42,0.5,6.35,0.0,4.12,0.5,11.08,16.27,16.5,59.59,4.77,0.12,0.27,5.27,1.69,3.58,2.23,1.42,0.04,392.23,6.08,5.62,2.62,1.12,80.85
Bachar Houli,Richmond,22,16.45,11.36,27.82,6.45,0.05,0.0,2.68,0.0,3.0,0.23,5.73,19.0,22.27,80.05,2.23,0.18,0.09,0.5,0.14,0.36,5.05,2.68,1.82,481.23,4.27,5.0,7.0,0.05,84.82
Nic Newman,Carlton,20,16.4,5.0,21.4,6.75,0.3,0.1,3.3,0.0,1.85,0.25,5.15,13.15,16.15,75.47,2.85,0.45,0.05,0.55,0.05,0.5,6.55,2.8,0.6,466.05,2.8,4.2,6.4,0.0,83.9
Dustin Martin,Richmond,23,16.39,9.74,26.13,4.22,1.39,0.65,2.43,0.0,5.61,1.0,10.65,14.78,17.3,66.21,4.91,0.78,0.91,4.3,2.39,1.91,0.48,1.17,0.91,457.87,7.35,5.48,1.87,0.43,83.39
Brayden Fiorini,Gold Coast,21,16.14,9.29,25.43,4.19,0.24,0.33,4.71,0.0,3.81,0.52,8.52,16.19,15.62,61.42,3.29,0.05,0.24,3.67,1.14,2.52,2.48,0.9,0.33,388.57,3.71,5.0,2.29,0.81,78.9
Heath Shaw,GWS,26,16.12,3.96,20.08,6.81,0.0,0.04,2.31,0.0,1.04,0.04,5.04,12.65,15.27,76.05,3.73,0.54,0.04,0.35,0.0,0.35,6.46,3.12,1.92,400.31,2.38,4.62,6.23,0.04,92.27
James Sicily,Hawthorn,22,16.0,5.09,21.09,7.18,0.14,0.09,1.45,0.0,1.27,0.14,6.41,13.45,17.18,81.46,3.64,1.36,0.09,0.14,0.0,0.14,6.23,4.68,0.14,438.41,2.77,4.77,8.5,0.05,91.55
Joshua Kelly,GWS,18,15.94,12.17,28.11,3.83,0.78,0.61,5.33,0.0,4.17,0.56,10.89,17.33,19.5,69.37,2.72,0.17,0.39,4.61,1.72,2.89,1.44,1.0,0.22,425.39,7.22,4.83,3.22,0.67,81.11
Matthew Suckling,Western Bulldogs,19,15.58,5.32,20.89,5.47,0.53,0.58,2.0,0.0,2.84,0.37,4.42,12.95,16.63,79.61,1.95,0.16,0.42,0.32,0.0,0.32,3.79,1.42,0.74,420.37,5.11,3.58,3.89,0.21,77.74
Jaeger O'Meara,Hawthorn,21,15.52,10.33,25.86,3.62,0.38,0.52,5.86,0.0,3.62,0.38,11.38,14.19,15.81,61.14,5.14,0.05,0.33,6.19,2.57,3.62,2.05,1.19,0.05,354.62,5.76,5.62,1.95,0.95,84.48
Tom Phillips,Collingwood,24,15.5,8.33,23.83,5.33,0.5,0.42,2.21,0.0,3.25,0.33,7.54,16.62,15.38,64.54,2.71,0.21,0.33,1.67,0.25,1.42,2.83,0.33,0.33,417.08,4.75,5.12,3.38,0.42,88.88
Dion Prestia,Richmond,25,15.44,12.0,27.44,3.44,0.28,0.6,4.88,0.0,4.88,0.64,11.64,15.8,18.72,68.22,4.24,0.04,0.24,5.92,2.2,3.72,2.36,1.08,0.12,459.76,6.52,5.56,3.6,0.48,81.12
Brad Crouch,Adelaide,22,15.36,14.91,30.27,2.95,0.5,0.55,5.09,0.05,3.91,0.27,11.18,17.64,19.36,63.96,3.73,0.14,0.32,5.45,1.77,3.68,1.86,0.68,0.18,380.5,6.23,5.82,2.41,0.5,78.59
Jared Polec,North Melbourne,22,15.36,7.77,23.14,4.59,0.73,0.55,2.41,0.0,3.91,0.36,6.09,17.14,15.73,67.98,3.09,0.27,0.36,1.82,0.32,1.5,2.23,1.41,0.45,439.5,5.27,4.55,3.55,0.32,89.18
Tim Kelly,Geelong,25,15.24,10.16,25.4,3.56,0.96,0.72,4.24,0.0,4.44,0.68,11.76,14.0,16.48,64.88,3.92,0.04,0.32,5.8,2.12,3.68,1.68,0.76,0.68,446.32,6.32,5.2,2.4,0.6,84.6
Ricky Henderson,Hawthorn,22,15.14,9.45,24.59,7.23,0.55,0.36,2.05,0.0,4.23,0.73,6.14,18.18,18.45,75.03,2.55,0.36,0.45,1.95,0.23,1.73,2.14,1.64,0.45,436.77,5.0,4.05,4.05,0.18,81.32
Jarrod Lienert,Port Adelaide,7,15.14,5.86,21.0,6.14,0.0,0.29,1.57,0.0,1.86,0.14,4.57,14.43,17.0,80.95,1.86,0.0,0.14,0.57,0.0,0.57,5.86,3.43,0.0,482.0,2.71,4.29,4.43,0.0,82.86
Tom Rockliff,Port Adelaide,18,15.11,13.33,28.44,3.67,0.11,0.11,4.61,0.0,3.5,0.44,11.56,16.11,18.78,66.03,3.44,0.0,0.17,6.0,2.06,3.94,1.39,0.44,0.0,296.72,5.0,4.44,2.78,0.83,77.28
Marcus Bontempelli,Western Bulldogs,23,15.09,11.3,26.39,4.09,0.65,1.17,5.0,0.3,5.35,0.91,12.52,14.7,18.22,69.04,3.96,0.87,0.83,6.04,2.83,3.22,2.09,2.04,0.13,497.04,7.39,5.35,2.74,1.04,84.0
Mitch Robinson,Brisbane,23,15.09,6.43,21.52,5.26,0.74,0.52,4.35,0.0,4.87,0.35,7.87,13.7,14.83,68.91,3.78,0.43,0.48,2.52,0.48,2.04,2.26,2.3,0.04,477.3,4.96,4.96,4.17,0.74,81.3
Darcy Byrne-Jones,Port Adelaide,22,15.05,7.27,22.32,5.09,0.0,0.14,3.0,0.0,3.23,0.32,7.0,14.86,15.95,71.46,2.23,0.14,0.05,1.18,0.36,0.82,2.55,2.32,0.18,336.5,4.09,4.09,6.95,0.14,84.0
Toby Greene,GWS,19,14.89,8.47,23.37,5.47,1.42,0.74,3.32,0.0,4.63,0.68,10.16,12.95,14.21,60.8,4.74,0.53,1.0,3.68,0.95,2.74,1.05,0.58,0.32,371.63,6.53,5.47,2.21,1.0,82.37
Jackson Macrae,Western Bulldogs,23,14.87,18.57,33.43,4.39,0.22,0.09,5.17,0.09,4.17,0.96,13.48,20.09,24.87,74.39,3.78,0.13,0.09,5.3,2.0,3.3,1.48,1.35,0.35,351.65,6.65,4.78,3.65,0.52,85.35
Brodie Smith,Adelaide,22,14.82,8.09,22.91,5.0,0.45,0.55,2.5,0.0,3.86,0.45,7.0,14.09,16.41,71.63,3.36,0.32,0.18,1.18,0.36,0.82,4.18,2.0,0.77,505.27,4.68,5.27,5.5,0.18,83.27
Rory Atkins,Adelaide,20,14.8,6.75,21.55,5.75,0.3,0.45,1.55,0.0,3.85,0.4,5.2,16.35,14.95,69.37,2.95,0.05,0.1,1.45,0.35,1.1,2.45,1.1,0.75,404.6,5.05,4.25,3.15,0.25,84.75
Mitchell Duncan,Geelong,23,14.78,10.48,25.26,7.48,0.87,0.26,2.96,0.0,2.74,0.52,6.96,17.3,19.09,75.57,3.3,0.3,0.65,2.35,0.43,1.91,2.57,1.7,0.35,362.61,5.78,3.7,3.48,0.09,82.61
Kade Simpson,Carlton,18,14.78,5.67,20.44,4.72,0.17,0.0,2.56,0.0,1.67,0.17,5.33,12.28,15.33,75.0,2.17,0.11,0.06,0.78,0.17,0.61,5.61,1.61,0.89,404.56,3.11,3.56,5.28,0.06,82.22
Steele Sidebottom,Collingwood,23,14.74,11.0,25.74,6.13,0.43,0.3,3.57,0.0,3.7,0.17,7.91,18.26,18.65,72.46,2.65,0.13,0.26,2.43,0.52,1.91,2.13,1.78,0.74,358.96,5.26,4.17,3.39,0.39,87.3
Zachary Merrett,Essendon,23,14.7,13.61,28.3,3.91,0.35,0.43,5.39,0.0,4.78,0.61,10.65,17.91,19.57,69.15,3.57,0.17,0.09,4.57,2.13,2.43,1.96,1.78,0.3,412.57,5.7,5.78,3.52,0.35,77.39
Sebastian Ross,St Kilda,22,14.68,11.32,26.0,3.82,0.27,0.32,4.09,0.0,4.45,0.55,8.41,17.68,18.95,72.88,2.64,0.05,0.09,4.23,1.45,2.77,2.09,1.59,1.05,395.68,6.32,3.95,2.45,0.45,85.59
Marc Murphy,Carlton,19,14.68,10.74,25.42,4.68,0.63,0.16,3.42,0.0,3.79,0.58,8.53,16.16,17.26,67.9,3.11,0.05,0.21,3.37,1.16,2.21,2.37,0.68,0.32,382.42,5.11,4.47,3.42,0.26,82.21
Patrick Dangerfield,Geelong,24,14.67,12.42,27.08,4.96,1.12,0.75,4.38,0.04,5.88,0.71,14.54,12.83,18.17,67.1,4.67,1.25,0.79,5.71,2.58,3.12,0.92,1.54,0.54,441.42,7.25,5.21,3.58,0.75,83.0
Rory Laird,Adelaide,22,14.64,13.68,28.32,5.68,0.0,0.05,2.14,0.0,2.14,0.32,7.27,19.5,22.95,81.04,1.91,0.23,0.0,0.86,0.18,0.68,5.05,1.45,0.23,353.68,3.91,4.05,7.23,0.05,86.73
Luke Ryan,Fremantle,18,14.61,5.83,20.44,5.22,0.06,0.0,2.61,0.0,1.5,0.11,6.56,11.22,16.56,81.02,2.33,0.56,0.06,0.28,0.0,0.28,5.06,4.44,0.22,385.17,2.61,4.67,8.56,0.0,85.72
Travis Boak,Port Adelaide,21,14.57,15.76,30.33,3.33,0.48,0.62,4.86,0.05,4.62,0.67,14.67,15.43,20.05,66.11,4.29,0.1,0.33,6.86,2.43,4.43,1.14,0.86,0.0,396.19,6.1,5.95,3.0,0.81,79.81
Ed Langdon,Fremantle,22,14.55,10.45,25.0,5.95,0.41,0.45,1.91,0.0,3.59,0.32,7.05,17.32,17.59,70.36,2.27,0.36,0.36,1.5,0.32,1.18,3.0,0.45,0.45,436.23,4.45,4.59,4.14,0.27,85.91
Taylor Adams,Collingwood,12,14.5,9.92,24.42,3.92,0.42,0.42,5.08,0.0,4.17,1.08,9.83,14.75,16.5,67.57,4.0,0.0,0.42,5.58,2.17,3.42,1.75,1.17,0.75,355.75,6.33,3.92,2.42,0.83,75.0
Matthew Broadbent,Port Adelaide,10,14.5,5.4,19.9,5.8,0.0,0.0,0.8,0.0,2.1,0.1,5.1,13.7,14.4,72.36,2.5,0.3,0.0,1.0,0.3,0.7,2.7,2.3,0.1,328.7,2.5,4.0,5.9,0.0,82.8
Lachlan Hunter,Western Bulldogs,23,14.43,12.13,26.57,6.52,0.22,0.39,2.3,0.0,4.48,0.39,6.17,20.09,20.61,77.57,1.96,0.17,0.39,2.13,0.35,1.78,1.83,1.87,1.39,407.7,5.43,4.3,3.87,0.39,90.13
Alex Witherden,Brisbane,23,14.43,3.87,18.3,5.57,0.09,0.13,1.65,0.0,1.7,0.0,3.96,11.09,14.61,79.84,2.61,0.35,0.09,0.65,0.04,0.61,4.78,2.04,0.13,360.78,3.0,3.57,3.96,0.0,77.57
Jack Crisp,Collingwood,24,14.38,11.21,25.58,6.17,0.08,0.21,3.46,0.0,3.04,0.25,8.38,16.83,17.96,70.21,3.62,0.25,0.04,2.12,0.25,1.88,2.58,2.38,0.58,352.12,4.62,5.08,6.33,0.33,89.38
Scott Pendlebury,Collingwood,24,14.38,12.92,27.29,4.38,0.5,0.33,4.67,0.0,5.0,0.54,9.88,17.58,20.54,75.27,2.5,0.21,0.08,4.33,1.33,3.0,1.29,1.79,0.12,368.08,6.25,3.54,3.42,0.62,82.71
Isaac Smith,Hawthorn,19,14.37,8.11,22.47,5.26,0.47,0.42,2.16,0.0,4.89,0.63,4.89,16.68,16.42,73.08,3.11,0.16,0.37,1.63,0.16,1.47,2.74,1.05,0.89,469.47,4.84,5.32,2.42,0.42,84.79
Jack Billings,St Kilda,22,14.36,11.36,25.73,6.0,0.59,0.45,2.95,0.0,3.68,0.45,7.32,18.09,18.14,70.5,3.14,0.59,0.64,2.09,0.59,1.5,2.68,1.59,0.18,387.32,5.27,4.91,3.36,0.41,88.59
Dominic Sheed,West Coast,24,14.33,12.12,26.46,5.33,0.67,0.62,1.62,0.0,4.71,0.33,11.21,15.58,18.21,68.82,3.54,0.12,0.46,5.0,1.5,3.5,1.58,0.79,0.46,374.88,5.75,4.67,2.46,0.21,81.0
Conor McKenna,Essendon,22,14.27,6.55,20.82,2.64,0.09,0.05,1.55,0.0,2.36,0.32,4.55,11.64,15.82,75.98,2.23,0.18,0.05,0.95,0.36,0.59,4.86,1.86,3.64,438.05,3.36,3.59,4.32,0.0,86.36
Michael Hurley,Essendon,19,14.26,5.05,19.32,7.95,0.0,0.0,0.47,0.0,0.42,0.0,4.74,12.05,15.05,77.9,2.05,1.05,0.0,0.26,0.05,0.21,6.63,4.47,0.11,334.47,2.16,3.58,6.74,0.0,88.79
Jason Johannisen,Western Bulldogs,20,14.25,7.6,21.85,4.15,0.3,0.3,2.2,0.0,3.6,0.8,4.65,14.55,17.45,79.86,1.55,0.25,0.35,0.5,0.05,0.45,3.7,0.85,1.4,425.85,5.25,3.55,4.45,0.15,83.15
Nathan Wilson,Fremantle,18,14.22,3.67,17.89,3.67,0.0,0.17,1.22,0.0,2.06,0.11,4.44,10.89,13.11,73.28,2.56,0.06,0.0,0.06,0.0,0.06,5.83,2.89,0.72,472.61,2.5,4.78,5.06,0.0,82.78
Matt Crouch,Adelaide,19,14.21,18.42,32.63,4.05,0.37,0.21,3.42,0.0,3.21,0.47,11.32,21.0,23.05,70.64,3.16,0.11,0.16,4.95,2.0,2.95,2.32,0.63,0.21,312.37,5.89,4.74,3.53,0.37,75.37
Dylan Shiel,Essendon,22,14.09,12.05,26.14,3.09,0.41,0.68,4.91,0.0,4.95,0.45,11.09,14.64,17.36,66.41,3.45,0.09,0.09,5.36,2.59,2.77,1.73,1.05,1.05,451.77,5.64,5.14,2.41,0.45,78.5
Jarryd Lyons,Brisbane,24,14.08,9.75,23.83,3.0,0.58,0.42,5.96,0.0,4.42,0.79,11.88,11.38,15.17,63.66,3.21,0.17,0.12,5.79,1.79,4.0,1.12,1.04,0.12,352.71,5.25,4.04,2.96,1.29,79.83
James Worpel,Hawthorn,22,14.05,12.5,26.55,3.27,0.41,0.36,4.86,0.0,4.41,0.5,12.05,14.0,17.55,66.1,4.09,0.14,0.14,6.45,2.0,4.45,1.59,1.27,0.27,377.27,5.05,5.27,3.14,0.27,79.59
Elliot Yeo,West Coast,23,14.0,9.74,23.74,3.65,0.48,0.52,7.26,0.0,5.48,0.61,13.04,11.0,15.13,63.73,4.39,0.7,0.09,6.13,2.61,3.52,1.43,2.74,0.52,399.39,5.61,5.7,3.3,0.83,80.96
Zach Tuohy,Geelong,18,14.0,5.44,19.44,4.33,0.17,0.56,0.94,0.0,2.06,0.06,5.33,11.33,14.56,74.9,2.22,0.33,0.28,0.22,0.06,0.17,4.17,1.0,0.56,397.61,3.39,3.83,5.78,0.17,87.67
Anthony Miles,Gold Coast,17,14.0,7.41,21.41,3.82,0.35,0.53,3.88,0.0,3.35,0.41,10.24,11.35,13.59,63.48,3.24,0.24,0.41,4.94,1.24,3.71,1.94,0.94,0.0,342.53,3.35,4.65,2.88,0.59,73.0
Adam Treloar,Collingwood,24,13.96,18.92,32.88,3.96,0.42,0.17,4.92,0.0,3.96,0.75,12.96,18.92,23.25,70.71,4.21,0.08,0.21,5.92,1.92,4.0,0.96,0.67,1.04,315.33,6.21,4.88,2.96,0.58,79.46
Nathan Fyfe,Fremantle,20,13.95,15.2,29.15,4.8,0.8,0.65,3.95,0.0,4.7,0.65,17.55,12.65,20.55,70.5,4.2,1.6,0.9,7.5,2.95,4.55,1.0,2.05,0.05,360.4,6.25,4.25,4.5,0.65,86.4
Hugh McCluggage,Brisbane,23,13.91,8.74,22.65,3.96,1.0,0.61,3.7,0.0,4.26,0.48,8.57,14.39,15.35,67.77,3.13,0.0,0.48,3.43,0.87,2.57,1.74,1.0,0.3,387.09,6.17,3.87,2.57,0.74,81.65
Jarrod Harbrow,Gold Coast,21,13.9,5.0,18.9,4.81,0.0,0.05,1.62,0.0,1.52,0.05,5.62,11.9,14.62,77.35,2.62,0.57,0.0,0.76,0.14,0.62,3.81,2.71,0.38,314.57,2.0,3.38,6.19,0.0,86.71
Taylor Duryea,Western Bulldogs,14,13.79,5.21,19.0,5.86,0.14,0.07,2.0,0.0,2.43,0.5,4.93,13.0,15.0,78.95,2.29,0.64,0.0,0.43,0.07,0.36,4.07,3.21,0.14,357.5,3.57,4.07,5.79,0.0,75.5
Nick Haynes,GWS,23,13.78,4.96,18.74,7.87,0.04,0.13,1.52,0.0,1.61,0.09,5.22,13.26,14.52,77.48,2.09,1.39,0.13,0.35,0.09,0.26,4.61,4.26,0.61,324.87,2.09,3.48,7.09,0.0,86.0
Luke Parker,Sydney,22,13.77,11.64,25.41,4.14,0.59,0.32,5.18,0.0,3.32,0.64,11.95,12.86,16.91,66.55,3.73,0.68,0.55,5.64,2.23,3.41,1.41,1.59,0.0,320.45,5.41,4.55,3.09,0.68,85.18
Michael Walters,Fremantle,22,13.77,8.0,21.77,3.77,1.82,0.77,3.59,0.0,3.91,0.45,9.64,12.41,15.05,69.13,2.91,0.45,1.09,3.77,1.14,2.64,1.09,1.55,0.68,377.77,6.5,3.77,2.14,1.23,87.55
Ryan Burton,Port Adelaide,16,13.75,5.88,19.62,3.81,0.25,0.25,2.06,0.0,2.0,0.12,5.62,11.12,14.38,73.29,3.0,0.19,0.12,0.81,0.31,0.5,4.12,2.12,0.12,405.44,2.94,3.81,5.62,0.06,70.94
Pearce Hanley,Gold Coast,16,13.75,6.75,20.5,4.75,0.06,0.06,2.31,0.0,2.5,0.19,5.38,12.81,15.06,73.46,3.19,0.19,0.0,1.25,0.19,1.06,4.94,1.19,1.19,392.88,2.75,4.62,4.69,0.06,81.12
Dayne Beams,Collingwood,9,13.67,11.33,25.0,4.22,0.56,0.44,2.11,0.0,3.89,0.67,8.22,16.67,17.78,71.12,3.11,0.22,0.22,4.67,1.78,2.89,1.78,0.11,0.0,331.56,6.56,4.33,1.78,0.22,78.89
Bradley Sheppard,West Coast,24,13.5,5.79,19.29,7.83,0.0,0.08,1.54,0.0,1.17,0.08,3.75,15.29,15.92,82.53,1.92,0.33,0.04,0.33,0.04,0.29,4.42,4.08,0.12,302.58,2.75,3.62,5.04,0.0,91.79
Sam Walsh,Carlton,22,13.5,11.64,25.14,5.14,0.27,0.59,3.23,0.0,3.05,0.5,9.68,15.77,16.45,65.43,3.91,0.14,0.14,3.41,0.55,2.86,2.09,0.73,0.59,316.64,4.09,5.23,3.82,0.32,83.95
Dale Thomas,Carlton,20,13.5,5.8,19.3,5.25,0.15,0.15,3.05,0.0,2.35,0.3,4.95,11.25,15.25,79.02,2.0,0.2,0.15,0.45,0.0,0.45,4.5,2.65,0.55,326.75,2.9,3.15,5.85,0.15,78.5
Jade Gresham,St Kilda,19,13.47,9.11,22.58,3.74,0.79,0.68,2.95,0.0,4.79,0.79,10.0,12.42,14.84,65.72,4.21,0.05,0.63,4.47,1.95,2.53,0.47,0.42,1.0,370.74,5.63,5.0,2.32,0.32,81.63
Harry Cunningham,Sydney,9,13.44,7.0,20.44,5.78,0.0,0.11,2.78,0.0,2.67,0.11,3.78,15.78,16.78,82.09,2.11,0.22,0.0,0.67,0.22,0.44,4.56,1.56,1.56,416.56,3.89,3.78,4.0,0.11,80.56
Josh Dunkley,Western Bulldogs,23,13.35,14.96,28.3,4.13,0.48,0.35,6.13,0.43,3.7,0.48,13.52,14.74,20.0,70.67,3.09,0.35,0.65,5.17,1.52,3.65,1.26,2.26,0.04,291.61,6.83,4.57,3.83,1.04,84.52
Lachlan Weller,Gold Coast,17,13.35,8.71,22.06,4.82,0.12,0.29,2.76,0.0,2.71,0.24,6.41,13.47,16.59,75.2,2.06,0.24,0.0,2.24,0.24,2.0,5.59,1.76,1.41,460.35,2.82,4.35,4.35,0.24,86.47
Tom Lynch,Adelaide,16,13.31,7.06,20.38,7.25,1.06,0.81,1.88,0.0,3.5,0.75,6.81,13.62,14.12,69.28,2.25,0.94,0.81,0.69,0.06,0.62,0.38,0.94,0.06,334.25,7.44,3.5,1.75,0.44,87.19
Jacob Hopper,GWS,23,13.17,12.96,26.13,3.17,0.43,0.48,4.13,0.0,3.91,0.43,13.91,12.22,16.17,61.88,3.96,0.09,0.17,6.22,2.26,3.96,1.26,1.22,0.04,317.3,5.61,4.39,3.04,0.3,76.61
Jayden Short,Richmond,15,13.13,4.53,17.67,4.47,0.2,0.07,1.73,0.0,1.93,0.13,2.87,13.07,12.73,72.04,2.8,0.07,0.13,0.4,0.0,0.4,4.6,1.67,1.67,462.33,2.73,4.73,3.2,0.07,73.47
Liam Shiels,Hawthorn,19,13.11,10.11,23.21,3.42,0.53,0.63,6.58,0.0,3.53,0.47,8.37,13.68,15.16,65.32,4.26,0.42,0.26,4.16,1.05,3.11,1.21,1.42,0.16,340.63,5.0,4.47,2.58,1.0,80.26
Shane Savage,St Kilda,22,13.09,6.55,19.64,5.32,0.09,0.18,2.45,0.0,2.32,0.14,4.41,13.55,16.32,83.1,1.91,0.41,0.05,0.59,0.09,0.5,4.45,2.95,0.68,382.5,2.95,3.5,4.5,0.0,87.86
Shaun Higgins,North Melbourne,17,13.06,15.35,28.41,3.76,0.59,0.65,2.88,0.0,4.82,0.88,8.71,19.82,21.18,74.55,3.53,0.0,0.29,4.0,1.47,2.53,1.35,0.41,0.18,425.18,6.59,4.71,2.71,0.35,80.41
Riley Bonner,Port Adelaide,19,13.0,4.95,17.95,4.32,0.26,0.26,1.47,0.0,3.58,0.21,4.47,12.68,13.58,75.65,2.47,0.16,0.05,0.74,0.11,0.63,2.84,2.11,0.32,389.84,3.74,4.16,4.26,0.0,81.95
Steven May,Melbourne,8,13.0,2.12,15.12,3.88,0.12,0.25,1.12,0.12,0.88,0.0,4.0,7.88,11.25,74.4,2.88,0.5,0.12,0.25,0.0,0.25,5.0,7.62,0.12,307.25,1.88,3.38,5.0,0.0,83.88
Brayden Maynard,Collingwood,24,12.92,6.0,18.92,4.33,0.04,0.12,3.88,0.0,2.42,0.17,5.33,12.54,14.5,76.64,2.62,0.29,0.0,0.46,0.12,0.33,4.04,2.83,0.08,360.54,2.92,3.88,4.88,0.04,87.38
Trent Dumont,North Melbourne,21,12.9,10.67,23.57,4.33,0.14,0.24,3.67,0.0,3.38,0.57,7.43,16.24,16.52,70.09,3.05,0.1,0.24,2.05,0.43,1.62,1.71,1.71,0.1,316.86,4.43,3.9,3.67,0.38,87.57
Dan Houston,Port Adelaide,21,12.9,8.52,21.43,4.29,0.29,0.24,3.1,0.0,3.05,0.14,8.0,12.29,16.0,74.66,2.76,0.71,0.29,2.43,0.38,2.05,3.33,3.43,0.0,335.86,3.86,4.1,5.24,0.24,82.05
Lewis Jetta,West Coast,22,12.86,4.23,17.09,3.73,0.0,0.0,1.5,0.0,2.73,0.32,3.32,11.95,13.73,80.34,2.27,0.0,0.0,0.55,0.14,0.41,3.82,1.68,0.82,434.09,3.41,3.73,3.05,0.05,85.14
Dyson Heppell,Essendon,18,12.83,13.5,26.33,5.5,0.22,0.28,2.89,0.0,3.72,0.44,11.67,15.28,18.33,69.62,3.56,0.56,0.33,3.72,1.11,2.61,1.56,1.28,0.17,340.72,5.06,5.22,4.94,0.22,82.78
Bryce Gibbs,Adelaide,12,12.83,7.0,19.83,4.0,0.17,0.08,3.92,0.0,2.42,0.17,5.5,13.92,13.42,67.68,2.17,0.17,0.08,2.33,1.25,1.08,1.75,0.58,0.0,297.25,3.33,4.25,2.5,0.25,75.33
Reece Conca,Fremantle,22,12.82,7.5,20.32,3.14,0.09,0.14,3.55,0.0,2.64,0.27,6.86,11.73,13.05,64.22,3.36,0.0,0.05,3.0,0.95,2.05,2.68,1.77,0.27,314.09,3.45,4.09,3.05,0.23,75.55
David Swallow,Gold Coast,22,12.82,10.32,23.14,3.95,0.59,0.32,3.86,0.0,3.68,0.36,11.68,11.32,15.18,65.6,4.0,0.23,0.5,5.36,1.73,3.64,1.77,1.18,0.05,331.86,3.86,5.59,2.82,0.5,79.05
Jack Ziebell,North Melbourne,22,12.82,7.64,20.45,3.82,1.09,0.73,4.77,0.0,4.41,0.55,9.05,11.91,13.0,63.57,3.41,0.36,1.0,3.27,1.09,2.18,1.14,1.18,0.05,355.14,5.59,4.55,2.09,0.82,84.41
